Level,Word,Headword,Headword_flag,POS
1,cleaners,clean,0,noun
1,cleanest,clean,0,adjective
1,cleaning,clean,0,noun/verb
1,cleanliness,clean,0,noun
1,cleanly,clean,0,adjective/adverb
1,cleanness,clean,0,noun
1,cleans,clean,0,noun/verb
1,unclean,clean,0,adjective
1,uncleanliness,clean,0,noun
1,clear,clear,1,noun/verb/adjective/adverb
1,clearance,clear,0,noun
1,clearances,clear,0,noun
1,cleared,clear,0,verb/adjective
1,clearer,clear,0,adjective
1,clearest,clear,0,adjective
1,clearing,clear,0,noun/verb
1,clearings,clear,0,noun
1,clearly,clear,0,adverb
1,clearness,clear,0,noun
1,clears,clear,0,noun/verb
1,unclear,clear,0,adjective
1,climb,climb,1,noun/verb
1,climbed,climb,0,verb
1,climber,climb,0,noun
1,climbers,climb,0,noun
1,climbing,climb,0,noun/verb
1,climbs,climb,0,noun/verb
1,unclimbed,climb,0,adjective
1,clock,clock,1,noun/verb
1,clocked,clock,0,verb
1,clocker,clock,0,noun/verb
1,clockers,clock,0,noun/verb
1,clocking,clock,0,noun/verb
1,clocks,clock,0,noun/verb
1,oclock,clock,0,noun/verb
1,close,close,1,noun/verb/adjective/adverb
1,closely,close,0,adverb
1,closeness,close,0,noun
1,closer,close,0,noun/adjective/adverb
1,closest,close,0,adjective/adverb
1,closed,closed,1,verb/adjective
1,closes,closed,0,noun/verb
1,closing,closed,0,noun/verb/adjective
1,unclosed,closed,0,adjective
1,clothes,clothes,1,noun/verb
1,clothe,clothes,0,verb
1,clothed,clothes,0,verb/adjective
1,clothing,clothes,0,noun/verb
1,unclothed,clothes,0,verb/adjective
1,unclothing,clothes,0,verb
1,club,club,1,noun/verb
1,clubbed,club,0,verb
1,clubber,club,0,noun/verb
1,clubbers,club,0,noun/verb
1,clubbing,club,0,noun/verb
1,clubs,club,0,noun/verb
1,coat,coat,1,noun/verb
1,coated,coat,0,verb/adjective
1,coating,coat,0,noun/verb
1,coatings,coat,0,noun
1,coats,coat,0,noun/verb
1,coffee,coffee,1,noun
1,coffees,coffee,0,noun
1,cold,cold,1,noun/adjective
1,colder,cold,0,adjective
1,coldest,cold,0,adjective
1,coldish,cold,0,adjective
1,coldly,cold,0,adverb
1,coldness,cold,0,noun
1,colds,cold,0,noun
1,collect,collect,1,noun/verb/adjective/adverb
1,collectable,collect,0,noun/adjective
1,collectables,collect,0,noun
1,collected,collect,0,verb/adjective
1,collecting,collect,0,noun/verb
1,collection,collect,0,noun
1,collections,collect,0,noun
1,collective,collect,0,noun/adjective
1,collectively,collect,0,adverb
1,collectives,collect,0,noun
1,collectivism,collect,0,noun
1,collectivist,collect,0,noun/adjective
1,collectivists,collect,0,noun
1,collectivities,collect,0,verb
1,collectivity,collect,0,noun
1,collectivization,collect,0,noun
1,collector,collect,0,noun
1,collectors,collect,0,noun
1,collects,collect,0,noun/verb
1,uncollected,collect,0,adjective
1,collectible,collect,0,noun/adjective
1,college,college,1,noun
1,colleges,college,0,noun
1,collegian,college,0,noun
1,collegians,college,0,noun
1,colour,colour,1,noun/verb/adjective
1,color,colour,0,noun/verb/adjective
1,coloration,colour,0,noun
1,colorations,colour,0,noun
1,colored,colour,0,noun/verb/adjective
1,coloreds,colour,0,noun
1,colorful,colour,0,adjective
1,colorfully,colour,0,adverb
1,coloring,colour,0,noun/verb
1,colorings,colour,0,noun
1,colorless,colour,0,adjective
1,colors,colour,0,noun/verb
1,colouration,colour,0,noun
1,colourations,colour,0,noun
1,coloured,colour,0,verb/adjective
1,coloureds,colour,0,noun/verb/adjective
1,colourful,colour,0,adjective
1,colourfully,colour,0,adverb
1,colouring,colour,0,noun/verb
1,colourings,colour,0,noun
1,colourist,colour,0,noun
1,colourists,colour,0,noun/verb/adjective
1,colourless,colour,0,adjective
1,colours,colour,0,noun/verb
1,come,come,1,noun/verb
1,came,come,0,verb
1,comer,come,0,noun
1,comers,come,0,noun
1,comes,come,0,noun/verb
1,cometh,come,0,noun/verb
1,comin,come,0,noun/verb
1,coming,come,0,noun/verb/adjective
1,comings,come,0,noun
1,comfort,comfort,1,noun/verb
1,comfortable,comfort,0,adjective
1,comfortably,comfort,0,adverb
1,comforted,comfort,0,verb/adjective
1,comforting,comfort,0,verb/adjective
1,comfortingly,comfort,0,adverb
1,comforts,comfort,0,noun/verb
1,uncomfortable,comfort,0,adjective
1,uncomfortably,comfort,0,adverb
1,uncomforted,comfort,0,adjective
1,company,company,1,noun/verb
1,co,company,0,noun
1,companies,company,0,noun/verb
1,complete,complete,1,verb/adjective
1,completed,complete,0,verb/adjective
1,completely,complete,0,adverb
1,completeness,complete,0,noun
1,completes,complete,0,verb
1,completing,complete,0,verb/adjective
1,completion,complete,0,noun
1,completions,complete,0,noun
1,incomplete,complete,0,adjective
1,incompletely,complete,0,adverb
1,incompleteness,complete,0,noun
1,uncompleted,complete,0,adjective
1,computer,computer,1,noun
1,computable,computer,0,adjective
1,computation,computer,0,noun
1,computational,computer,0,adjective
1,computationally,computer,0,adverb
1,computations,computer,0,noun
1,compute,computer,0,verb
1,computed,computer,0,verb
1,computerisation,computer,0,noun
1,computerise,computer,0,verb
1,computerised,computer,0,verb
1,computerises,computer,0,verb
1,computerising,computer,0,verb
1,computerization,computer,0,noun
1,computerize,computer,0,verb
1,computerized,computer,0,verb
1,computerizes,computer,0,verb
1,computerizing,computer,0,verb
1,computers,computer,0,noun
1,computes,computer,0,verb
1,computing,computer,0,noun/verb
1,concern,concern,1,noun/verb
1,concerned,concern,0,verb/adjective
1,concerning,concern,0,verb
1,concerns,concern,0,noun/verb
1,unconcern,concern,0,noun
1,unconcerned,concern,0,adjective
1,unconcernedly,concern,0,adverb
1,consider,consider,1,verb
1,consideration,consider,0,noun
1,considerations,consider,0,noun
1,considered,consider,0,verb/adjective
1,considering,consider,0,verb
1,consideringly,consider,0,adverb
1,considers,consider,0,verb
1,reconsider,consider,0,verb
1,reconsideration,consider,0,noun
1,reconsiderations,consider,0,noun
1,reconsidered,consider,0,verb
1,reconsidering,consider,0,verb
1,reconsiders,consider,0,verb
1,unconsidered,consider,0,adjective
1,continue,continue,1,verb
1,continual,continue,0,adjective
1,continually,continue,0,adverb
1,continuance,continue,0,noun
1,continuation,continue,0,noun
1,continuations,continue,0,noun
1,continued,continue,0,verb/adjective
1,continues,continue,0,verb
1,continuing,continue,0,verb/adjective
1,continuities,continue,0,noun
1,continuity,continue,0,noun
1,continuous,continue,0,adjective
1,continuously,continue,0,adverb
1,control,control,1,noun/verb
1,controllable,control,0,adjective
1,controlled,control,0,verb/adjective
1,controller,control,0,noun
1,controllers,control,0,noun
1,controlling,control,0,verb/adjective
1,controls,control,0,noun/verb
1,uncontrollable,control,0,adjective
1,uncontrollably,control,0,adverb
1,uncontrolled,control,0,adjective
1,conversation,conversation,1,noun
1,conversant,conversation,0,adjective
1,conversational,conversation,0,adjective
1,conversationalist,conversation,0,noun
1,conversationalists,conversation,0,noun
1,conversationally,conversation,0,adverb
1,conversations,conversation,0,noun
1,converse,conversation,0,noun/verb/adjective
1,conversed,conversation,0,verb
1,converses,conversation,0,noun/verb
1,conversing,conversation,0,verb
1,cook,cook,1,noun/verb
1,cooked,cook,0,verb/adjective
1,cooker,cook,0,noun
1,cookeries,cook,0,noun
1,cookers,cook,0,noun
1,cookery,cook,0,noun
1,cooking,cook,0,noun/verb
1,cooks,cook,0,noun/verb
1,overcook,cook,0,verb
1,overcooked,cook,0,verb
1,overcooking,cook,0,verb
1,uncooked,cook,0,adjective
1,cool,cool,1,noun/verb/adjective
1,coolant,cool,0,noun
1,coolants,cool,0,noun
1,cooled,cool,0,verb
1,cooler,cool,0,noun/adjective
1,coolers,cool,0,noun
1,coolest,cool,0,adjective
1,cooling,cool,0,noun/verb
1,coolly,cool,0,adverb
1,coolness,cool,0,noun
1,cools,cool,0,noun/verb
1,uncool,cool,0,adjective
1,uncooled,cool,0,adjective
1,corner,corner,1,noun/verb
1,cornered,corner,0,verb/adjective
1,cornering,corner,0,verb
1,corners,corner,0,noun/verb
1,cost,cost,1,noun/verb
1,costed,cost,0,verb
1,costing,cost,0,noun/verb
1,costings,cost,0,noun
1,costless,cost,0,adjective
1,costlier,cost,0,adjective
1,costliest,cost,0,adjective
1,costly,cost,0,adjective
1,costliness,cost,0,noun
1,costs,cost,0,noun/verb
1,could,could,1,verb
1,couldn,could,0,verb
1,coulda,could,0,verb
1,count,count,1,noun/verb
1,countable,count,0,adjective
1,counted,count,0,verb
1,counting,count,0,noun/verb
1,countless,count,0,adjective
1,counts,count,0,noun/verb
1,recount,count,0,noun/verb
1,recounted,count,0,verb
1,recounting,count,0,noun/verb
1,recounts,count,0,noun/verb
1,uncountable,count,0,adjective
1,uncounted,count,0,adjective
1,miscount,count,0,noun/verb
1,miscounted,count,0,verb
1,miscounts,count,0,noun/verb
1,miscounting,count,0,verb
1,country,country,1,noun
1,countries,country,0,noun
1,countrified,country,0,adjective
1,countrify,country,0,verb
1,couple,couple,1,noun/verb
1,coupled,couple,0,verb/adjective
1,couples,couple,0,noun/verb
1,coupling,couple,0,noun/verb
1,couplings,couple,0,noun
1,uncouple,couple,0,verb
1,uncoupled,couple,0,verb/adjective
1,uncoupling,couple,0,verb
1,uncouples,couple,0,verb
1,course,course,1,noun/verb/adverb
1,courses,course,0,noun/verb
1,court,court,1,noun/verb
1,courted,court,0,verb
1,courting,court,0,noun/verb
1,courts,court,0,noun/verb
1,cover,cover,1,noun/verb
1,coverage,cover,0,noun
1,covered,cover,0,verb/adjective
1,covering,cover,0,noun/verb
1,coverings,cover,0,noun
1,coverlet,cover,0,noun
1,coverlets,cover,0,noun
1,covers,cover,0,noun/verb
1,uncover,cover,0,verb
1,uncovered,cover,0,verb/adjective
1,uncovering,cover,0,noun/verb
1,uncovers,cover,0,verb
1,crazy,crazy,1,noun/adjective
1,crazier,crazy,0,adjective
1,crazies,crazy,0,noun
1,craziest,crazy,0,adjective
1,crazily,crazy,0,adverb
1,craziness,crazy,0,noun
1,crime,crime,1,noun
1,crimes,crime,0,noun
1,cross,cross,1,noun/verb/adjective
1,crossed,cross,0,verb/adjective
1,crosses,cross,0,noun/verb
1,crossing,cross,0,noun/verb
1,crossings,cross,0,noun
1,crosslike,cross,0,noun/verb/adjective
1,crossly,cross,0,adverb
1,crossness,cross,0,noun
1,uncrossed,cross,0,verb/adjective
1,crosswise,cross,0,adjective/adverb
1,crossways,cross,0,noun/adverb
1,cry,cry,1,noun/verb
1,cried,cry,0,verb
1,crier,cry,0,noun
1,criers,cry,0,noun
1,cries,cry,0,noun/verb
1,crying,cry,0,noun/verb/adjective
1,cup,cup,1,noun/verb
1,cuplike,cup,0,adjective
1,cupful,cup,0,noun
1,cupped,cup,0,verb
1,cupping,cup,0,noun/verb
1,cups,cup,0,noun/verb
1,cuppa,cup,0,noun
1,cuppas,cup,0,noun
1,cut,cut,1,noun/verb/adjective
1,cuts,cut,0,noun/verb
1,cutter,cut,0,noun
1,cutters,cut,0,noun
1,cutting,cut,0,noun/verb/adjective
1,cuttings,cut,0,noun
1,uncut,cut,0,adjective
1,dad,dad,1,noun
1,daddies,dad,0,noun
1,daddy,dad,0,noun
1,dads,dad,0,noun
1,dance,dance,1,noun/verb
1,danceable,dance,0,adjective
1,danced,dance,0,verb
1,dancer,dance,0,noun
1,dancers,dance,0,noun
1,dances,dance,0,noun/verb
1,dancing,dance,0,noun/verb
1,danger,danger,1,noun
1,dangerous,danger,0,adjective
1,dangerously,danger,0,adverb
1,dangers,danger,0,noun
1,endanger,danger,0,verb
1,endangered,danger,0,verb/adjective
1,endangering,danger,0,verb
1,endangerment,danger,0,noun
1,endangerments,danger,0,noun
1,endangers,danger,0,verb
1,dark,dark,1,noun/adjective
1,darken,dark,0,verb
1,darkened,dark,0,verb/adjective
1,darkener,dark,0,adjective
1,darkeners,dark,0,noun/adjective
1,darkening,dark,0,noun/verb/adjective
1,darkens,dark,0,verb
1,darker,dark,0,adjective
1,darkest,dark,0,adjective
1,darkie,dark,0,noun
1,darkies,dark,0,noun
1,darkly,dark,0,adverb
1,darkness,dark,0,noun
1,darky,dark,0,noun
1,darling,darling,1,noun/adjective
1,darlin,darling,0,noun/adjective
1,darlings,darling,0,noun
1,date,date,1,noun/verb
1,datable,date,0,adjective
1,dated,date,0,verb/adjective
1,dates,date,0,noun/verb
1,dating,date,0,noun/verb
1,undated,date,0,adjective
1,postdate,date,0,verb
1,postdated,date,0,verb
1,postdating,date,0,verb
1,postdates,date,0,verb
1,daughter,daughter,1,noun
1,daughters,daughter,0,noun
1,day,day,1,noun
1,dailies,day,0,noun
1,daily,day,0,noun/adjective/adverb
1,daylight,day,0,noun
1,daylights,day,0,noun
1,days,day,0,noun
1,midday,day,0,noun
1,dead,dead,1,noun/adjective/adverb
1,deaden,dead,0,verb
1,deadened,dead,0,verb/adjective
1,deadening,dead,0,noun/verb/adjective
1,deadens,dead,0,verb
1,deadlier,dead,0,adjective
1,deadliest,dead,0,adjective
1,deadly,dead,0,adjective/adverb
1,deadliness,dead,0,noun
1,undead,dead,0,noun/adjective/adverb
1,deader,dead,0,adjective
1,deadest,dead,0,adjective
1,deal,deal,1,noun/verb
1,dealer,deal,0,noun
1,dealers,deal,0,noun
1,dealership,deal,0,noun
1,dealerships,deal,0,noun
1,dealing,deal,0,noun/verb
1,dealings,deal,0,noun
1,deals,deal,0,noun/verb
1,dealt,deal,0,verb
1,undealt,deal,0,noun/verb
1,dear,dear,1,noun/adjective/adverb
1,dearer,dear,0,adjective
1,dearest,dear,0,noun/adjective
1,dearie,dear,0,noun
1,dearly,dear,0,adverb
1,dears,dear,0,noun
1,death,death,1,noun
1,deathless,death,0,adjective
1,deathlessly,death,0,adverb
1,deathlike,death,0,adjective
1,deathly,death,0,adjective/adverb
1,deaths,death,0,noun
1,decide,decide,1,verb
1,decided,decide,0,verb/adjective
1,decidedly,decide,0,adverb
1,decider,decide,0,verb
1,deciders,decide,0,verb
1,decides,decide,0,verb
1,deciding,decide,0,noun/verb/adjective
1,undecided,decide,0,adjective
1,deep,deep,1,noun/adjective/adverb
1,deepen,deep,0,verb
1,deepened,deep,0,verb
1,deepening,deep,0,noun/verb/adjective
1,deepens,deep,0,verb
1,deeper,deep,0,adjective/adverb
1,deepest,deep,0,adjective
1,deeply,deep,0,adverb
1,depth,deep,0,noun
1,depths,deep,0,noun
1,definite,definite,1,adjective
1,definitely,definite,0,adverb
1,definiteness,definite,0,noun
1,indefinite,definite,0,adjective
1,indefinitely,definite,0,adverb
1,degree,degree,1,noun
1,deg,degree,0,noun
1,degrees,degree,0,noun
1,delicious,delicious,1,noun/adjective
1,deliciously,delicious,0,adverb
1,deliciousness,delicious,0,noun
1,depend,depend,1,verb
1,dependability,depend,0,noun
1,dependable,depend,0,adjective
1,dependably,depend,0,adverb
1,dependant,depend,0,noun/adjective
1,dependants,depend,0,noun
1,depended,depend,0,verb
1,dependent,depend,0,noun/adjective
1,dependents,depend,0,noun
1,depending,depend,0,verb
1,depends,depend,0,verb
1,undependable,depend,0,adjective
1,die,die,1,noun/verb
1,died,die,0,verb
1,dies,die,0,noun/verb
1,dying,die,0,noun/verb/adjective
1,undying,die,0,adjective
1,difference,difference,1,noun
1,differences,difference,0,noun
1,different,different,1,adjective
1,differently,different,0,adverb
1,difficult,difficult,1,adjective
1,difficulties,difficult,0,noun
1,difficulty,difficult,0,noun
1,dig,dig,1,noun/verb
1,digger,dig,0,noun
1,diggers,dig,0,noun
1,digging,dig,0,noun/verb
1,digs,dig,0,noun/verb
1,dug,dig,0,noun/verb
1,undug,dig,0,noun/verb
1,dinner,dinner,1,noun
1,dinners,dinner,0,noun
1,dirty,dirty,1,verb/adjective
1,dirt,dirty,0,noun/adjective
1,dirtier,dirty,0,adjective
1,dirtiest,dirty,0,adjective
1,dirtiness,dirty,0,noun
1,discover,discover,1,verb
1,discovered,discover,0,verb/adjective
1,discoverer,discover,0,noun
1,discoverers,discover,0,noun
1,discoveries,discover,0,noun
1,discovering,discover,0,verb
1,discovers,discover,0,verb
1,discovery,discover,0,noun
1,rediscover,discover,0,verb
1,rediscovered,discover,0,verb
1,rediscoveries,discover,0,noun
1,rediscovering,discover,0,verb
1,rediscovers,discover,0,verb
1,rediscovery,discover,0,noun
1,undiscovered,discover,0,adjective
1,do,do,1,verb
1,did,do,0,verb
1,didn,do,0,verb
1,doer,do,0,noun
1,doers,do,0,noun
1,does,do,0,noun/verb
1,doesn,do,0,verb
1,doin,do,0,verb
1,doing,do,0,verb
1,doings,do,0,noun
1,don,do,0,noun/verb
1,done,do,0,verb/adjective
1,redid,do,0,verb
1,redo,do,0,verb
1,redoes,do,0,verb
1,redoing,do,0,verb
1,redone,do,0,verb
1,undid,do,0,verb
1,undo,do,0,verb
1,undoes,do,0,verb
1,undoing,do,0,noun/verb
1,undone,do,0,verb/adjective
1,doable,do,0,adjective
1,doctor,doctor,1,noun/verb
1,doc,doctor,0,noun
1,docs,doctor,0,noun
1,doctored,doctor,0,verb
1,doctoring,doctor,0,verb
1,doctors,doctor,0,noun/verb
1,dr,doctor,0,noun/verb
1,dog,dog,1,noun/verb
1,doggie,dog,0,noun
1,doggies,dog,0,noun
1,doggy,dog,0,noun
1,dogs,dog,0,noun/verb
1,door,door,1,noun
1,doors,door,0,noun
1,indoor,door,0,adjective
1,indoors,door,0,adverb
1,outdoor,door,0,adjective
1,outdoors,door,0,noun/adverb
1,double,double,1,noun/verb/adjective/adverb
1,doubled,double,0,verb/adjective
1,doubles,double,0,noun/verb
1,doubling,double,0,noun/verb
1,doubly,double,0,adverb
1,redouble,double,0,verb
1,redoubled,double,0,verb/adjective
1,redoubles,double,0,verb
1,redoubling,double,0,verb
1,doubt,doubt,1,noun/verb
1,doubted,doubt,0,verb
1,doubter,doubt,0,noun
1,doubters,doubt,0,noun
1,doubtful,doubt,0,adjective
1,doubtfully,doubt,0,adverb
1,doubting,doubt,0,verb/adjective
1,doubtless,doubt,0,adverb
1,doubtlessly,doubt,0,adverb
1,doubts,doubt,0,noun/verb
1,undoubtably,doubt,0,adverb
1,undoubted,doubt,0,adjective
1,undoubtedly,doubt,0,adverb
1,down,down,1,preposition
1,downed,down,0,verb
1,downing,down,0,noun/verb
1,downings,down,0,noun
1,downs,down,0,noun/verb
1,downward,down,0,adjective/adverb
1,downwards,down,0,adverb
1,draw,draw,1,noun/verb
1,drawing,draw,0,noun/verb
1,drawings,draw,0,noun
1,drawn,draw,0,verb/adjective
1,draws,draw,0,noun/verb
1,drew,draw,0,noun/verb
1,redraw,draw,0,noun/verb
1,redrawing,draw,0,verb
1,redrawn,draw,0,noun/verb
1,redraws,draw,0,noun/verb
1,redrew,draw,0,noun/verb
1,undrawn,draw,0,adjective
1,dream,dream,1,noun/verb
1,dreamed,dream,0,verb/adjective
1,dreamer,dream,0,noun
1,dreamers,dream,0,noun
1,dreamily,dream,0,adverb
1,dreaming,dream,0,noun/verb
1,dreamless,dream,0,adjective
1,dreamlessly,dream,0,adverb
1,dreamlike,dream,0,adjective
1,dreams,dream,0,noun/verb
1,dreamt,dream,0,verb
1,dreamy,dream,0,adjective
1,undreamed,dream,0,adjective
1,undreamt,dream,0,adjective
1,dress,dress,1,noun/verb/adjective
1,dressed,dress,0,verb/adjective
1,dresses,dress,0,noun/verb
1,dressing,dress,0,noun/verb
1,dressings,dress,0,noun
1,undress,dress,0,noun/verb
1,undressed,dress,0,verb/adjective
1,undresses,dress,0,noun/verb
1,undressing,dress,0,verb
1,dressy,dress,0,adjective
1,drink,drink,1,noun/verb
1,drank,drink,0,verb
1,drinkable,drink,0,noun/adjective
1,drinker,drink,0,noun
1,drinkers,drink,0,noun
1,drinking,drink,0,noun/verb
1,drinks,drink,0,noun/verb
1,drunk,drink,0,noun/verb/adjective
1,drunks,drink,0,noun
1,undrunk,drink,0,noun/verb
1,drive,drive,1,noun/verb
1,driven,drive,0,verb/adjective
1,driver,drive,0,noun
1,drivers,drive,0,noun
1,drives,drive,0,noun/verb
1,driving,drive,0,noun/verb/adjective
1,drove,drive,0,noun/verb
1,drop,drop,1,noun/verb
1,droplet,drop,0,noun
1,droplets,drop,0,noun
1,dropped,drop,0,verb
1,dropper,drop,0,noun
1,droppers,drop,0,noun
1,dropping,drop,0,verb/adjective
1,droppings,drop,0,noun
1,drops,drop,0,noun/verb
1,drug,drug,1,noun/verb
1,drugged,drug,0,verb/adjective
1,druggie,drug,0,noun/verb
1,druggies,drug,0,verb
1,drugging,drug,0,noun/verb
1,drugs,drug,0,noun/verb
1,druggist,drug,0,noun
1,druggists,drug,0,noun
1,dry,dry,1,noun/verb/adjective
1,dried,dry,0,verb/adjective
1,drier,dry,0,noun/adjective
1,driers,dry,0,noun
1,dries,dry,0,noun/verb
1,driest,dry,0,adjective
1,drily,dry,0,adverb
1,dryer,dry,0,noun/adjective
1,dryers,dry,0,noun
1,drying,dry,0,verb
1,dryly,dry,0,adverb
1,dryness,dry,0,noun
1,during,during,1,preposition
1,each,each,1,determiner
1,ear,ear,1,noun
1,eared,ear,0,adjective
1,earful,ear,0,noun
1,earless,ear,0,adjective
1,ears,ear,0,noun
1,early,early,1,adjective/adverb
1,earlier,early,0,adjective/adverb
1,earliest,early,0,adjective/adverb
1,earliness,early,0,noun
1,earth,earth,1,noun/verb
1,earthed,earth,0,verb
1,earthen,earth,0,adjective
1,earthly,earth,0,adjective
1,earths,earth,0,noun/verb
1,earthy,earth,0,adjective
1,earthiness,earth,0,noun
1,unearthliness,earth,0,noun
1,unearthly,earth,0,adjective
1,earthling,earth,0,noun
1,earthlings,earth,0,noun
1,east,east,1,noun/adjective/adverb
1,easterlies,east,0,noun
1,easterly,east,0,noun/adjective/adverb
1,eastward,east,0,noun/adjective/adverb
1,eastwards,east,0,noun/adverb
1,easy,easy,1,adjective/adverb
1,easier,easy,0,adjective
1,easiest,easy,0,adjective
1,easily,easy,0,adverb
1,easiness,easy,0,noun
1,eat,eat,1,verb
1,ate,eat,0,noun/verb
1,eaten,eat,0,verb
1,eater,eat,0,noun
1,eaters,eat,0,noun
1,eating,eat,0,noun/verb
1,eats,eat,0,noun/verb
1,uneaten,eat,0,verb
1,eatable,eat,0,noun/adjective
1,eatery,eat,0,noun
1,edge,edge,1,noun/verb
1,edged,edge,0,verb/adjective
1,edger,edge,0,noun
1,edges,edge,0,noun/verb
1,edgewise,edge,0,adverb
1,edgeways,edge,0,adverb
